Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230101; 20230131; CE 0201; POLLO                         ; 032; ORENSE              ; 000989048; 2,45; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 036; PONTEVEDRA          ; 000040232; 2,44; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 038; STA.CRUZ DE TENERIFE; 000003860; 2,4; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 040; SEGOVIA             ; 000053090; 2,45; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 041; SEVILLA             ; 000144370; 2,44; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 043; TARRAGONA           ; 000048260; 2,46; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 045; TOLEDO              ; 000070978; 2,44; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 046; VALENCIA            ; 000028593; 2,43; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 047; VALLADOLID          ; 000013082; 2,45; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 049; ZAMORA              ; 000008120; 2,5; 4,3; 2,45
20230101; 20230131; CE 0201; POLLO                         ; 050; ZARAGOZA            ; 000053454; 2,45; 4,3; 2,3
20230101; 20230131; CE 0201; POLLO                         ; 070; DINAMARCA           ; 000020845; 2,4; 4,3; 2,3
20230101; 20230131; CE 0301; PAVO                          ; 003; ALICANTE            ; 000006300; 3,85; 3,85; 3,85
20230101; 20230131; CE 0301; PAVO                          ; 005; AVILA               ; 000025168; 3,85; 3,85; 3,8
20230101; 20230131; CE 0301; PAVO                          ; 017; GERONA              ; 000003560; 3,85; 3,85; 3,85
20230101; 20230131; CE 0301; PAVO                          ; 019; GUADALAJARA         ; 000015340; 3,85; 3,85; 3,8
20230101; 20230131; CE 0301; PAVO                          ; 025; LERIDA              ; 000004568; 4,25; 5,5; 4,25
20230101; 20230131; CE 0301; PAVO                          ; 028; MADRID              ; 000131304; 3,85; 3,85; 3,8
20230101; 20230131; CE 0301; PAVO                          ; 041; SEVILLA             ; 000687610; 3,88; 5,5; 3,8
20230101; 20230131; CE 0301; PAVO                          ; 043; TARRAGONA           ; 000057640; 3,88; 5,5; 3,8
20230101; 20230131; CE 0301; PAVO                          ; 046; VALENCIA            ; 000004595; 3,85; 3,85; 3,85
20230101; 20230131; CE 0301; PAVO                          ; 047; VALLADOLID          ; 000003413; 3,85; 3,85; 3,85
20230101; 20230131; CE 0301; PAVO                          ; 050; ZARAGOZA            ; 000048923; 3,85; 3,85; 3,8
20230101; 20230131; CE 0401; CODORNIZ                      ; 025; LERIDA              ; 000002743; 0; 0; 0
20230101; 20230131; CE 0601; CONEJO                        ; 015; LA CORUÑA           ; 000006420; 6,45; 7,04; 6,45
20230101; 20230131; CE 0601; CONEJO                        ; 025; LERIDA              ; 000008748; 7,04; 7,15; 6,45
20230101; 20230131; CE 0601; CONEJO                        ; 036; PONTEVEDRA          ; 000282418; 6,63; 7,15; 6,45
20230101; 20230131; CE 0601; CONEJO                        ; 046; VALENCIA            ; 000004752; 6,7; 7,15; 6,7
20230101; 20230131; CE 0601; CONEJO                        ; 047; VALLADOLID          ; 000159853; 6,62; 7,15; 6,45
20230101; 20230131; CE 0601; CONEJO                        ; 060; FRANCIA             ; 000004440; 6,45; 7,04; 6,45
20230101; 20230131; CE 0901; AVICOLA ELABORADO             ; 050; ZARAGOZA            ; 000030983; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 008; BARCELONA           ; 000008780; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 016; CUENCA              ; 000211252; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 017; GERONA              ; 000023926; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 019; GUADALAJARA         ; 000005640; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 028; MADRID              ; 000004160; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 030; MURCIA              ; 000003820; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 037; SALAMANCA           ; 000007896; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 045; TOLEDO              ; 000483210; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 049; ZAMORA              ; 000009292; 0; 0; 0
20230101; 20230131; CI 0201; PORCINO DESPIECE CONG.        ; 050; ZARAGOZA            ; 000029777; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 016; CUENCA              ; 000104336; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 017; GERONA              ; 000017514; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 019; GUADALAJARA         ; 000003400; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 028; MADRID              ; 000015440; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 045; TOLEDO              ; 000226429; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 049; ZAMORA              ; 000003456; 0; 0; 0
20230101; 20230131; CI 0301; PORCINO CASQUERIA             ; 050; ZARAGOZA            ; 000019711; 0; 0; 0
20230101; 20230131; CI 9901; PORCINO CONG SIN ESPECIF      ; 051; NACIONAL SIN ASIGNAR; 000772868; 0; 0; 0
20230101; 20230131; CK 0101; POLLO                         ; 005; AVILA               ; 000005960; 2,14; 2,35; 1,94
20230101; 20230131; CK 0101; POLLO                         ; 015; LA CORUÑA           ; 000009452; 2,14; 2,35; 1,94
20230101; 20230131; CK 0101; POLLO                         ; 027; LUGO                ; 000006160; 2,14; 2,35; 1,94
20230101; 20230131; CK 0101; POLLO                         ; 028; MADRID              ; 000006480; 2,14; 2,35; 1,94
20230101; 20230131; CK 0101; POLLO                         ; 032; ORENSE              ; 000091810; 2,14; 2,35; 1,94
20230101; 20230131; CK 0101; POLLO                         ; 045; TOLEDO              ; 000007252; 2,14; 2,35; 1,94
20230101; 20230131; CK 0101; POLLO                         ; 046; VALENCIA            ; 000046005; 2,14; 2,35; 1,94
20230101; 20230131; CK 0201; PAVO                          ; 015; LA CORUÑA           ; 000005748; 2,6; 2,6; 2,6
20230101; 20230131; CK 0201; PAVO                          ; 032; ORENSE              ; 000036130; 2,6; 2,6; 2,6
20230101; 20230131; CK 0201; PAVO                          ; 045; TOLEDO              ; 000002568; 2,6; 2,6; 2,6
20230101; 20230131; CK 0201; PAVO                          ; 046; VALENCIA            ; 000017155; 2,6; 2,6; 2,6
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 004; ALMERIA             ; 000000402; 4,5; 5; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 018; GRANADA             ; 000270774; 4,38; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 029; MALAGA              ; 000358439; 4,39; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 035; LAS PALMAS          ; 000003591; 4,5; 5,25; 1,5
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 038; STA.CRUZ DE TENERIFE; 000057901; 4,35; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 058; REPUBLICA DOMINICANA; 000017130; 4,5; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 077; PERU                ; 000505705; 4,35; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 090; MARRUECOS           ; 000310134; 4,36; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 092; CHILE               ; 000158985; 4,46; 5,25; 1
20230101; 20230131; F1 0102; AGUACATE HASS                 ; 095; MEJICO              ; 000962654; 4,39; 5,25; 1
20230101; 20230131; F1 0401; CAQUIS                        ; 003; ALICANTE            ; 000005427; 2,47; 2,9; 1,2
20230101; 20230131; F1 0401; CAQUIS                        ; 012; CASTELLON           ; 000003136; 2,6; 2,9; 1,2
20230101; 20230131; F1 0401; CAQUIS                        ; 030; MURCIA              ; 000008920; 2,46; 2,9; 1,2
20230101; 20230131; F1 0401; CAQUIS                        ; 046; VALENCIA            ; 000037831; 2,46; 2,9; 1,2
20230101; 20230131; F1 0402; CAQUI ROJO BRILLANTE          ; 003; ALICANTE            ; 000050590; 2,7; 3,75; 0,8
20230101; 20230131; F1 0402; CAQUI ROJO BRILLANTE          ; 012; CASTELLON           ; 000031805; 3,03; 3,75; 0,8
20230101; 20230131; F1 0402; CAQUI ROJO BRILLANTE          ; 030; MURCIA              ; 000081599; 2,64; 3,75; 0,8
20230101; 20230131; F1 0402; CAQUI ROJO BRILLANTE          ; 046; VALENCIA            ; 000324019; 2,64; 3,75; 0,8
20230101; 20230131; F1 0501; CASTAÑA NACIONAL              ; 024; LEON                ; 000002252; 4,25; 5; 3
20230101; 20230131; F1 0601; CEREZAS O.V.                  ; 071; ARGENTINA           ; 000053743; 9,4; 13; 6
20230101; 20230131; F1 0601; CEREZAS O.V.                  ; 092; CHILE               ; 000055480; 9,5; 13; 6
20230101; 20230131; F1 0708; CIRUELAS MORADAS              ; 006; BADAJOZ             ; 000000796; 1,88; 3; 0,75
20230101; 20230131; F1 0708; CIRUELAS MORADAS              ; 010; CACERES             ; 000001900; 1,29; 3; 0,75
20230101; 20230131; F1 0708; CIRUELAS MORADAS              ; 041; SEVILLA             ; 000000653; 1; 2,4; 0,75
20230101; 20230131; F1 0708; CIRUELAS MORADAS              ; 050; ZARAGOZA            ; 000009372; 1,58; 3; 0,75
20230101; 20230131; F1 0708; CIRUELAS MORADAS              ; 091; SUDAFRICA           ; 000092089; 2,49; 3; 2,1
20230101; 20230131; F1 0720; CIRUELA ANGELENO              ; 006; BADAJOZ             ; 000001026; 0,75; 1,5; 0,5
20230101; 20230131; F1 0720; CIRUELA ANGELENO              ; 010; CACERES             ; 000023522; 0,72; 1,5; 0,5
20230101; 20230131; F1 0720; CIRUELA ANGELENO              ; 041; SEVILLA             ; 000012410; 0,7; 0,7; 0,5
20230101; 20230131; F1 0720; CIRUELA ANGELENO              ; 050; ZARAGOZA            ; 000026580; 0,73; 1,5; 0,5
20230101; 20230131; F1 0720; CIRUELA ANGELENO              ; 091; SUDAFRICA           ; 000004104; 0,8; 1,5; 0,6
20230101; 20230131; F1 0801; COCOS                         ; 086; OTROS PAIS.AFRICANOS; 000003542; 1; 2,1; 0,8
20230101; 20230131; F1 0801; COCOS                         ; 137; COSTA DE MARFIL     ; 000017325; 1; 2,1; 0,8
20230101; 20230131; F1 0901; CHIRIMOYAS                    ; 018; GRANADA             ; 000350076; 3,47; 6; 0,9
20230101; 20230131; F1 0901; CHIRIMOYAS                    ; 029; MALAGA              ; 000006567; 3,45; 5,5; 0,9
20230101; 20230131; F1 1001; DATILES                       ; 003; ALICANTE            ; 000000112; 3,5; 4,3; 3,25
20230101; 20230131; F1 1003; DATIL MEDJOUL                 ; 003; ALICANTE            ; 000001489; 9,5; 10,5; 6,9
20230101; 20230131; F1 1201; FRESON                        ; 021; HUELVA              ; 002444657; 2,84; 5,5; 0,9
20230101; 20230131; F1 1201; FRESON                        ; 040; SEGOVIA             ; 000013834; 2,67; 5; 0,9
20230101; 20230131; F1 1301; GRANADAS                      ; 003; ALICANTE            ; 000373578; 1,6; 2; 0,6
20230101; 20230131; F1 1301; GRANADAS                      ; 018; GRANADA             ; 000005595; 1,8; 1,9; 0,8
20230101; 20230131; F1 1301; GRANADAS                      ; 030; MURCIA              ; 000132911; 1,61; 2; 0,6
20230101; 20230131; F1 1301; GRANADAS                      ; 046; VALENCIA            ; 000017027; 1,56; 2; 0,6
20230101; 20230131; F1 1301; GRANADAS                      ; 088; TURQUIA             ; 000010961; 1,5; 2; 0,6
20230101; 20230131; F1 1504; LIMON PRIMAFIORI              ; 003; ALICANTE            ; 000478901; 1; 1,6; 0,35
20230101; 20230131; F1 1504; LIMON PRIMAFIORI              ; 004; ALMERIA             ; 000021259; 1,01; 1,6; 0,35
20230101; 20230131; F1 1504; LIMON PRIMAFIORI              ; 029; MALAGA              ; 000079461; 1,02; 1,6; 0,35
20230101; 20230131; F1 1504; LIMON PRIMAFIORI              ; 030; MURCIA              ; 002328878; 1; 1,6; 0,35
20230101; 20230131; F1 1504; LIMON PRIMAFIORI              ; 046; VALENCIA            ; 000183021; 1,01; 1,6; 0,35
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 003; ALICANTE            ; 000070391; 0,96; 3; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 004; ALMERIA             ; 000013503; 0,85; 2,4; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 012; CASTELLON           ; 000101810; 1; 3; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 021; HUELVA              ; 000073455; 0,98; 3; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 029; MALAGA              ; 000017296; 0,83; 3; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 030; MURCIA              ; 000191254; 0,99; 3; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 041; SEVILLA             ; 000061934; 0,98; 3; 0,25
20230101; 20230131; F1 1603; MANDARINAS CLEMENULES         ; 046; VALENCIA            ; 000800374; 0,99; 3; 0,25
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 003; ALICANTE            ; 000116959; 1,36; 2,6; 0,45
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 004; ALMERIA             ; 000021298; 1,43; 2,6; 0,5
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 012; CASTELLON           ; 000176633; 1,42; 2,6; 0,45
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 021; HUELVA              ; 000101754; 1,39; 2,6; 0,45
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 029; MALAGA              ; 000025760; 1,44; 2,6; 0,45
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 030; MURCIA              ; 000255250; 1,4; 2,6; 0,45
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 041; SEVILLA             ; 000121104; 1,39; 2,6; 0,45
20230101; 20230131; F1 1605; MANDARINAS CLEMENVILLES       ; 046; VALENCIA            ; 000782791; 1,4; 2,6; 0,45
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 003; ALICANTE            ; 000024100; 1,44; 2; 0,4
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 004; ALMERIA             ; 000004518; 1,32; 2; 0,4
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 012; CASTELLON           ; 000033486; 1,46; 2; 0,4
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 021; HUELVA              ; 000022875; 1,41; 2; 0,4
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 029; MALAGA              ; 000004463; 1,47; 2; 0,5
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 030; MURCIA              ; 000059135; 1,43; 2; 0,4
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 041; SEVILLA             ; 000027086; 1,41; 2; 0,4
20230101; 20230131; F1 1607; MANDARINAS HERNANDINA         ; 046; VALENCIA            ; 000153425; 1,43; 2; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 003; ALICANTE            ; 000002338; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 004; ALMERIA             ; 000000465; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 012; CASTELLON           ; 000003114; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 021; HUELVA              ; 000002383; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 029; MALAGA              ; 000000459; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 030; MURCIA              ; 000006473; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 041; SEVILLA             ; 000002866; 1; 1,6; 0,4
20230101; 20230131; F1 1609; MANDARINA ORTANIQUE           ; 046; VALENCIA            ; 000014127; 1; 1,6; 0,4
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 003; ALICANTE            ; 000052253; 1,41; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 004; ALMERIA             ; 000009496; 1,64; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 012; CASTELLON           ; 000079329; 1,46; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 021; HUELVA              ; 000044560; 1,44; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 029; MALAGA              ; 000011505; 1,65; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 030; MURCIA              ; 000111494; 1,44; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 041; SEVILLA             ; 000054989; 1,44; 2,5; 0,08
20230101; 20230131; F1 1616; MANDARINA NADORCOTT           ; 046; VALENCIA            ; 000325450; 1,44; 2,5; 0,08
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 003; ALICANTE            ; 000010690; 2,32; 3; 1,2
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 004; ALMERIA             ; 000001902; 2,37; 3; 1
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 012; CASTELLON           ; 000015776; 2,32; 3; 1
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 021; HUELVA              ; 000010209; 2,31; 3; 1
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 029; MALAGA              ; 000002076; 2,35; 3; 1
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 030; MURCIA              ; 000026621; 2,31; 3; 1
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 041; SEVILLA             ; 000012096; 2,31; 3; 1
20230101; 20230131; F1 1617; MANDARINA ORRI                ; 046; VALENCIA            ; 000066637; 2,31; 3; 1
20230101; 20230131; F1 1701; MANZANAS GOLDEN               ; 008; BARCELONA           ; 000003090; 1,25; 1,9; 0,8
20230101; 20230131; F1 1701; MANZANAS GOLDEN               ; 017; GERONA              ; 000137319; 1,26; 2,1; 0,4
20230101; 20230131; F1 1701; MANZANAS GOLDEN               ; 022; HUESCA              ; 000114981; 1,28; 2,1; 0,4
20230101; 20230131; F1 1701; MANZANAS GOLDEN               ; 024; LEON                ; 000075803; 1,22; 2,1; 0,4
20230101; 20230131; F1 1701; MANZANAS GOLDEN               ; 025; LERIDA              ; 000939298; 1,27; 2,1; 0,4
